Parent Type,Parent ID,Asset ID,Asset Name,Asset Description,Asset Function,Asset Make,Asset Model,Asset Part Number,Asset Serial Number,Security Zone,Operating System,VM Host,Connected SCADA Server,Asset Contact Person,Comments
Room,U14_S3_SS5_B2_R1,U14_S3_SS5_B2_R1_SRVR41,DNS,DNS Server,Server,HP,ProLiant DL380 Gen10,,CZ29490PNY,,Windows | Server 2016,,,,
Room,U14_S3_SS5_B2_R1,U14_S3_SS5_B2_R1_SRVR45,Application,Application Server,Server,HP,ProLiant DL380 Gen9,,CZ29490PNS,,Windows | XP,,,,
Room,U14_S4_SS1_B1_R1,U14_S4_SS1_B1_R1_OWS11,Operator WS,Operator Workstation,Workstation,HP,EliteDesk 800 G4 WKS TWR,,CZC9509H70,,Windows | 8 Professional,,,,
Room,U14_S4_SS1_B1_R1,U14_S4_SS1_B1_R1_OWS16,Operator WS,Operator Workstation,Workstation,HP,EliteDesk 800 G4 WKS TWR,,CZC9509H7B,,Windows | Server 2016,,,,
Room,U14_S4_SS1_B1_R1,U14_S4_SS1_B1_R1_SRVR11,Historian,Historian Server,Server,HP,ProLiant DL380 G7,,CZ22130DSZ,,Windows | Server 2016,,,,
Room,U14_S4_SS1_B1_R1,U14_S4_SS1_B1_R1_SRVR62,Mail,Mail Server,Server ,Dell,PowerEdge R720,,DX3X522,,Windows | 10 Enterprise,,,,
Room,U14_S4_SS1_B2_R1,U14_S4_SS1_B2_R1_EWS26,Engineering WS,Engineering Workstation,Workstation,HP,EliteDesk 800 G1 SFF,,TRF5160063,,Windows | 8 Professional,,,,
Room,U14_S4_SS1_B2_R1,U14_S4_SS1_B2_R1_OWS14,Operator WS,Operator Workstation,Workstation,HP,EliteDesk 800 G4 WKS TWR,,CZC9509H78,,Windows | Server 2008,,,,
Room,U14_S4_SS1_B2_R1,U14_S4_SS1_B2_R1_SRVR24,HMI,HMI Server,Server,HP,ProLiant DL380 Gen10,,CZ29490PN7,,Windows | Server 2008,,,,
Room,U14_S4_SS1_B2_R1,U14_S4_SS1_B2_R1_SRVR33,HMI,HMI Server,Server,HP,ProLiant DL380 Gen10,,CZ29490PNM,,Windows | 10 Professional,,,,
Room,U14_S4_SS1_B2_R1,U14_S4_SS1_B2_R1_SRVR4,Historian,Historian Server,Server,HP,ProLiant DL360e Gen8,,CZJ44209T1      ,,Windows | 7 Professional,,,,
Room,U14_S4_SS1_B2_R1,U14_S4_SS1_B2_R1_SRVR64,Mail,Mail Server,Server ,Dell,PowerEdge R740,,5P6P2S2,,Windows | 7 Professional,,,,
Room,U14_S4_SS2_B1_R1,U14_S4_SS2_B1_R1_EWS17,Engineering WS,Engineering Workstation,Workstation,HP,Compaq Elite 8300 SFF,,SGH406SK27,,Windows | Server 2016 Datacenter,,,,
Room,U14_S4_SS2_B1_R1,U14_S4_SS2_B1_R1_OWS2,Operator WS,Operator Workstation,Workstation,HP,EliteDesk 800 G2 SFF,,CZC724BG0T,,Windows | Server 2016 Datacenter,,,,
Room,U14_S4_SS2_B2_R1,U14_S4_SS2_B2_R1_EWS18,Engineering WS,Engineering Workstation,Workstation,HP,Elite Desktop 800G1,,TRF51003BM,,Windows | Server 2019,,,,
Room,U14_S4_SS2_B2_R1,U14_S4_SS2_B2_R1_OWS28,Operator WS,Operator Workstation,Workstation,HP,Z2 Tower G4 Workstation,,CZC947C5FL,,Windows | Server 2003,,,,
Room,U14_S4_SS2_B2_R1,U14_S4_SS2_B2_R1_SRVR18,SCADA,SCADA Server,Server,HP,ProLiant DL380 Gen10,,CZ2109022Y,,Windows | 10 Professional,,,,
Room,U14_S4_SS2_B2_R1,U14_S4_SS2_B2_R1_SRVR2,Historian,Historian Server,Server,HP,ProLiant DL120 Gen9,,CZJ6141B0H,,Windows | 10 Enterprise,,,,
Room,U14_S4_SS2_B2_R1,U14_S4_SS2_B2_R1_SRVR44,Application,Application Server,Server,HP,ProLiant DL380 Gen8,,CZ29490PNR,,Windows | Server 2019 Datacenter,,,,
Room,U14_S4_SS2_B2_R1,U14_S4_SS2_B2_R1_SRVR47,Application,Application Server,Server,HP,ProLiant DL380p G8,,CZ22410265,,Windows | 10 Enterprise,,,,
Room,U14_S4_SS3_B1_R1,U14_S4_SS3_B1_R1_EWS18,Engineering WS,Engineering Workstation,Workstation,HP,Elite Desktop 800G1,,TRF51003BM,,Windows | Server 2019,,,,
Room,U14_S4_SS3_B1_R1,U14_S4_SS3_B1_R1_SRVR39,DNS,DNS Server,Server,HP,ProLiant DL380 Gen10,,CZ29490PNW,,Windows | Server 2008,,,,
Room,U14_S4_SS3_B2_R1,U14_S4_SS3_B2_R1_EWS5,Engineering WS,Engineering Workstation,Workstation,Dell,Optiplex 7050,,CZC1325PTR,,Windows | XP,,,,
Room,U14_S4_SS3_B2_R1,U14_S4_SS3_B2_R1_SRVR17,SCADA,SCADA Server,Server,HP,ProLiant DL380 Gen10,,CZ210205ZM,,Windows | 10 Enterprise,,,,
Room,U14_S4_SS3_B2_R1,U14_S4_SS3_B2_R1_SRVR8,Historian,Historian Server,Server,HP,ProLiant DL360e Gen8,,CZJ44209T0,,Windows | Server 2003,,,,
Room,U14_S4_SS4_B1_R1,U14_S4_SS4_B1_R1_EWS20,Engineering WS,Engineering Workstation,Workstation,HP,EliteDesk 800 G1 SFF,,TRF4200N7G,,Windows | XP,,,,
Room,U14_S4_SS4_B1_R1,U14_S4_SS4_B1_R1_OWS18,Operator WS,Operator Workstation,Workstation,HP,EliteDesk 800 G5 TWR,,CZC9509H70,,Windows | Server 2019,,,,
Room,U14_S4_SS4_B1_R1,U14_S4_SS4_B1_R1_OWS4,Operator WS,Operator Workstation,Workstation,HP,EliteDesk 800 G4 WKS TWR,,CZC9509H71,,Windows | Server 2019 Datacenter,,,,
Room,U14_S4_SS4_B2_R1,U14_S4_SS4_B2_R1_SRVR3,Historian,Historian Server,Server,HP,ProLiant DL120 Gen9,,CZJ44209T0,,Windows | 10 Professional,,,,
Room,U14_S4_SS5_B1_R1,U14_S4_SS5_B1_R1_EWS19,Engineering WS,Engineering Workstation,Workstation,HP,Elite Desktop 800G1,,TRF51408F0,,Windows | Server 2019 Datacenter,,,,
Room,U14_S4_SS5_B1_R1,U14_S4_SS5_B1_R1_OWS16,Operator WS,Operator Workstation,Workstation,HP,EliteDesk 800 G4 WKS TWR,,CZC9509H7B,,Windows | Server 2016,,,,
Room,U14_S4_SS5_B1_R1,U14_S4_SS5_B1_R1_SRVR55,Application,Application Server,Server,Siemens,Simatic Rack PC,,CZ29490PNR,,Windows | Server 2012,,,,
Room,U14_S5_SS1_B1_R1,U14_S5_SS1_B1_R1_EWS14,Engineering WS,Engineering Workstation,Workstation,HP,Compaq 8200 Elite SFF PC,,CZC20301BL,,Windows | Server 2008,,,,
Room,U14_S5_SS1_B1_R1,U14_S5_SS1_B1_R1_EWS21,Engineering WS,Engineering Workstation,Workstation,HP,EliteDesk 800 G1 SFF,,TRF4200N8V,,Linux,,,,
Room,U14_S5_SS1_B1_R1,U14_S5_SS1_B1_R1_OWS2,Operator WS,Operator Workstation,Workstation,HP,EliteDesk 800 G2 SFF,,CZC724BG0T,,Windows | Server 2016 Datacenter,,,,
Room,U14_S5_SS1_B1_R1,U14_S5_SS1_B1_R1_OWS30,Operator WS,Operator Workstation,Workstation,Lenovo,V530S,,CP3CF2S,,Windows | Server 2012,,,,
Room,U14_S5_SS1_B1_R1,U14_S5_SS1_B1_R1_SRVR70,Video Server,Video Wall Server,Video SRV,ASUS,NGP-410,,8BX1F5J,,Windows | Server 2012,,,,
Room,U14_S5_SS1_B2_R1,U14_S5_SS1_B2_R1_EWS15,Engineering WS,Engineering Workstation,Workstation,HP,Compaq 8200 Elite SFF PC,,CZC20301BL,,Windows | Server 2012,,,,
Room,U14_S5_SS2_B1_R1,U14_S5_SS2_B1_R1_SRVR28,HMI,HMI Server,Server,HP,ProLiant DL380 Gen10,,CZ29490PNG,,Windows | Server 2019,,,,
Room,U14_S5_SS2_B1_R1,U14_S5_SS2_B1_R1_SRVR29,HMI,HMI Server,Server,HP,ProLiant DL380 Gen10,,CZ29490PNH,,Windows | Server 2019 Datacenter,,,,
Room,U14_S5_SS2_B2_R1,U14_S5_SS2_B2_R1_OWS12,Operator WS,Operator Workstation,Workstation,HP,EliteDesk 800 G4 WKS TWR,,CZC9509H73,,Windows | Server 2000,,,,
Room,U14_S5_SS2_B2_R1,U14_S5_SS2_B2_R1_SRVR5,Historian,Historian Server,Server,HP,ProLiant DL360e Gen8,,CZJ44209SW      ,,Windows | 7 Ultimate,,,,
Room,U14_S5_SS3_B1_R1,U14_S5_SS3_B1_R1_EWS15,Engineering WS,Engineering Workstation,Workstation,HP,Compaq 8200 Elite SFF PC,,CZC20301BL,,Windows | Server 2012,,,,
Room,U14_S5_SS3_B2_R1,U14_S5_SS3_B2_R1_EWS8,Engineering WS,Engineering Workstation,Workstation,Dell,OptiPlex 9020,,JM5ZW02,,Windows | 10 Professional,,,,
Room,U14_S5_SS3_B2_R1,U14_S5_SS3_B2_R1_SRVR36,HMI,HMI Server,Server,HP,ProLiant DL380 Gen10,,CZ29490PNS,,Windows | 8 Professional,,,,
Room,U14_S5_SS3_B2_R1,U14_S5_SS3_B2_R1_SRVR63,Mail,Mail Server,Server ,Dell,PowerEdge R720,,HKCSJ32,,Windows | 10 Professional,,,,
Room,U14_S5_SS4_B1_R1,U14_S5_SS4_B1_R1_EWS4,Engineering WS,Engineering Workstation,Workstation,Dell,OptiPlex 7010,,CZC1325PTR,,Windows | Server 2019 Datacenter,,,,
Room,U14_S5_SS4_B1_R1,U14_S5_SS4_B1_R1_SRVR19,SCADA,SCADA Server,Server,HP,ProLiant DL380 Gen10,,CZ21270CSC,,Windows | 7 Professional,,,,
Room,U14_S5_SS4_B1_R1,U14_S5_SS4_B1_R1_SRVR30,HMI,HMI Server,Server,HP,ProLiant DL380 Gen10,,CZ29490PNJ,,Windows | XP,,,,
Room,U14_S5_SS4_B2_R1,U14_S5_SS4_B2_R1_SRVR1,Historian,Historian Server,Server,Dell,PLC Panel PC,,CZJ44209SW      ,,Linux,,,,
Room,U14_S5_SS4_B2_R1,U14_S5_SS4_B2_R1_SRVR38,HMI,HMI Server,Server,HP,ProLiant DL380 Gen10,,CZ29490PNV,,Windows | Server 2003,,,,
Room,U14_S5_SS4_B2_R1,U14_S5_SS4_B2_R1_SRVR65,Web,Web Server,Server ,Dell,PowerEdge R740,,8TZTHP2,,Windows | 7 Ultimate,,,,
Room,U14_S5_SS5_B2_R1,U14_S5_SS5_B2_R1_OWS29,Operator WS,Operator Workstation,Workstation,Lenovo,V530S,,4CE208CV9Q,,Windows | Server 2008,,,,
Room,U14_S5_SS5_B2_R1,U14_S5_SS5_B2_R1_OWS8,Operator WS,Operator Workstation,Workstation,HP,EliteDesk 800 G4 WKS TWR,,CZC9509H6V,,Windows | 10 Professional,,,,
Room,U14_S5_SS5_B2_R1,U14_S5_SS5_B2_R1_SRVR8,Historian,Historian Server,Server,HP,ProLiant DL360e Gen8,,CZJ44209T0,,Windows | Server 2003,,,,
Room,U15_S1_SS1_B1_R1,U15_S1_SS1_B1_R1_SRVR23,SCADA,SCADA Server,Server,HP,ProLiant DL380 Gen10,,CZ29490PN6,,Windows | Server 2003,,,,
Room,U15_S1_SS1_B1_R1,U15_S1_SS1_B1_R1_SRVR54,Application,Application Server,Server,HP,ProLiant ML350 Gen10,,CZJ9490CR7,,Windows | Server 2008,,,,
Room,U15_S1_SS1_B2_R1,U15_S1_SS1_B2_R1_EWS22,Engineering WS,Engineering Workstation,Workstation,HP,EliteDesk 800 G1 SFF,,TRF4500DQZ,,Windows | 10 Enterprise,,,,
Room,U15_S1_SS1_B2_R1,U15_S1_SS1_B2_R1_OWS27,Operator WS,Operator Workstation,Workstation,HP,Z2 Tower G4 Workstation,,CZC947C5F8,,Windows | Server 2000,,,,
Room,U15_S1_SS1_B2_R1,U15_S1_SS1_B2_R1_OWS9,Operator WS,Operator Workstation,Workstation,HP,EliteDesk 800 G4 WKS TWR,,CZC9509H6W,,Windows | 7 Professional,,,,
Room,U15_S1_SS1_B2_R1,U15_S1_SS1_B2_R1_SRVR15,SCADA,SCADA Server,Server,HP,ProLiant DL380 Gen10,,CZ210205ZJ,,Windows | XP,,,,
Room,U15_S1_SS2_B1_R1,U15_S1_SS2_B1_R1_SRVR35,HMI,HMI Server,Server,HP,ProLiant DL380 Gen10,,CZ29490PNR,,Windows | 7 Ultimate,,,,
Room,U15_S1_SS2_B1_R1,U15_S1_SS2_B1_R1_SRVR61,Mail,Mail Server,Server ,Dell,PowerEdge R720,,HKCSJ32,,Linux,,,,
Room,U15_S1_SS2_B2_R1,U15_S1_SS2_B2_R1_OWS18,Operator WS,Operator Workstation,Workstation,HP,EliteDesk 800 G5 TWR,,CZC9509H70,,Windows | Server 2019,,,,
Room,U15_S1_SS3_B1_R1,U15_S1_SS3_B1_R1_SRVR4,Historian,Historian Server,Server,HP,ProLiant DL360e Gen8,,CZJ44209T1      ,,Windows | 7 Professional,,,,
Room,U15_S1_SS3_B1_R1,U15_S1_SS3_B1_R1_SRVR55,Application,Application Server,Server,Siemens,Simatic Rack PC,,CZ29490PNR,,Windows | Server 2012,,,,
Room,U15_S1_SS3_B2_R1,U15_S1_SS3_B2_R1_OWS4,Operator WS,Operator Workstation,Workstation,HP,EliteDesk 800 G4 WKS TWR,,CZC9509H71,,Windows | Server 2019 Datacenter,,,,
Room,U15_S1_SS3_B2_R1,U15_S1_SS3_B2_R1_OWS6,Operator WS,Operator Workstation,Workstation,HP,EliteDesk 800 G4 WKS TWR,,CZC9509H77,,Linux,,,,
Room,U15_S1_SS3_B2_R1,U15_S1_SS3_B2_R1_OWS7,Operator WS,Operator Workstation,Workstation,HP,EliteDesk 800 G4 WKS TWR,,CZC9509H6T,,Windows | 10 Enterprise,,,,
Room,U15_S1_SS3_B2_R1,U15_S1_SS3_B2_R1_SRVR64,Mail,Mail Server,Server ,Dell,PowerEdge R740,,5P6P2S2,,Windows | 7 Professional,,,,
Room,U15_S1_SS4_B1_R1,U15_S1_SS4_B1_R1_OWS30,Operator WS,Operator Workstation,Workstation,Lenovo,V530S,,CP3CF2S,,Windows | Server 2012,,,,
Room,U15_S1_SS4_B1_R1,U15_S1_SS4_B1_R1_OWS4,Operator WS,Operator Workstation,Workstation,HP,EliteDesk 800 G4 WKS TWR,,CZC9509H71,,Windows | Server 2019 Datacenter,,,,
Room,U15_S1_SS4_B1_R1,U15_S1_SS4_B1_R1_OWS8,Operator WS,Operator Workstation,Workstation,HP,EliteDesk 800 G4 WKS TWR,,CZC9509H6V,,Windows | 10 Professional,,,,
Room,U15_S1_SS4_B1_R1,U15_S1_SS4_B1_R1_SRVR10,Historian,Historian Server,Server,HP,ProLiant DL360p Gen8,,CZJ4040RYM      ,,Windows | Server 2012,,,,
Room,U15_S1_SS4_B2_R1,U15_S1_SS4_B2_R1_EWS1,Engineering WS,Engineering Workstation,Workstation,Dell,Optiplex 5050 Mini Tower,,190SFS2,,Windows | Server 2016,,,,
Room,U15_S1_SS4_B2_R1,U15_S1_SS4_B2_R1_EWS13,Engineering WS,Engineering Workstation,Workstation,HP,Compaq 8200 Elite SFF PC,,CZC203018R,,Windows | Server 2003,,,,
Room,U15_S1_SS4_B2_R1,U15_S1_SS4_B2_R1_EWS6,Engineering WS,Engineering Workstation,Workstation,Dell,OptiPlex 9010,,5MNYJY1,,Linux,,,,
Room,U15_S1_SS4_B2_R1,U15_S1_SS4_B2_R1_OWS22,Operator WS,Operator Workstation,Workstation,HP,EliteDesk 800 G6 Small,,4CE208CV41,,Windows | 10 Enterprise,,,,
Room,U15_S1_SS4_B2_R1,U15_S1_SS4_B2_R1_OWS26,Operator WS,Operator Workstation,Workstation,HP,Z2 Tower G4 Workstation,,CZC947C5F7,,Windows | 8 Professional,,,,
Room,U15_S1_SS5_B1_R1,U15_S1_SS5_B1_R1_EWS20,Engineering WS,Engineering Workstation,Workstation,HP,EliteDesk 800 G1 SFF,,TRF4200N7G,,Windows | XP,,,,
Room,U15_S1_SS5_B1_R1,U15_S1_SS5_B1_R1_SRVR23,SCADA,SCADA Server,Server,HP,ProLiant DL380 Gen10,,CZ29490PN6,,Windows | Server 2003,,,,
Room,U15_S1_SS5_B2_R1,U15_S1_SS5_B2_R1_OWS22,Operator WS,Operator Workstation,Workstation,HP,EliteDesk 800 G6 Small,,4CE208CV41,,Windows | 10 Enterprise,,,,
Room,U15_S1_SS5_B2_R1,U15_S1_SS5_B2_R1_SRVR66,Web,Web Server,Server ,Dell,PowerEdge R740,,8V1YHP2,,Windows | 8 Professional,,,,
Room,U15_S2_SS1_B2_R1,U15_S2_SS1_B2_R1_SRVR1,Historian,Historian Server,Server,Dell,PLC Panel PC,,CZJ44209SW      ,,Linux,,,,
Room,U15_S2_SS1_B2_R1,U15_S2_SS1_B2_R1_SRVR33,HMI,HMI Server,Server,HP,ProLiant DL380 Gen10,,CZ29490PNM,,Windows | 10 Professional,,,,
Room,U15_S2_SS1_B2_R1,U15_S2_SS1_B2_R1_SRVR39,DNS,DNS Server,Server,HP,ProLiant DL380 Gen10,,CZ29490PNW,,Windows | Server 2008,,,,
Room,U15_S2_SS1_B2_R1,U15_S2_SS1_B2_R1_SRVR57,Application,Application Server,Server ,Dell,PowerEdge R220,,CZ29490PNT,,Windows | Server 2016 Datacenter,,,,
Room,U15_S2_SS1_B2_R1,U15_S2_SS1_B2_R1_SRVR66,Web,Web Server,Server ,Dell,PowerEdge R740,,8V1YHP2,,Windows | 8 Professional,,,,
Room,U15_S2_SS2_B1_R1,U15_S2_SS2_B1_R1_EWS8,Engineering WS,Engineering Workstation,Workstation,Dell,OptiPlex 9020,,JM5ZW02,,Windows | 10 Professional,,,,
Room,U15_S2_SS3_B1_R1,U15_S2_SS3_B1_R1_EWS14,Engineering WS,Engineering Workstation,Workstation,HP,Compaq 8200 Elite SFF PC,,CZC20301BL,,Windows | Server 2008,,,,
Room,U15_S2_SS3_B1_R1,U15_S2_SS3_B1_R1_OWS10,Operator WS,Operator Workstation,Workstation,HP,EliteDesk 800 G4 WKS TWR,,CZC9509H6Y,,Windows | 7 Ultimate,,,,
Room,U15_S2_SS3_B1_R1,U15_S2_SS3_B1_R1_OWS7,Operator WS,Operator Workstation,Workstation,HP,EliteDesk 800 G4 WKS TWR,,CZC9509H6T,,Windows | 10 Enterprise,,,,
Room,U15_S2_SS3_B1_R1,U15_S2_SS3_B1_R1_SRVR23,SCADA,SCADA Server,Server,HP,ProLiant DL380 Gen10,,CZ29490PN6,,Windows | Server 2003,,,,
Room,U15_S2_SS3_B2_R1,U15_S2_SS3_B2_R1_OWS6,Operator WS,Operator Workstation,Workstation,HP,EliteDesk 800 G4 WKS TWR,,CZC9509H77,,Linux,,,,
Room,U15_S2_SS4_B1_R1,U15_S2_SS4_B1_R1_SRVR69,Web,Web Server,Server ,Siemens,Simatic Rack PC,,CZJ9490CR2,,Windows | Server 2008,,,,
Room,U15_S2_SS4_B2_R1,U15_S2_SS4_B2_R1_SRVR6,Historian,Historian Server,Server,HP,ProLiant DL360e Gen8,,CZJ44209SX,,Windows | 8 Professional,,,,
Room,U15_S2_SS5_B1_R1,U15_S2_SS5_B1_R1_EWS30,Engineering WS,Engineering Workstation,Workstation,HP,EliteDesk 800 G1 SFF,,TRF5150GH6,,Windows | Server 2012,,,,
Room,U15_S2_SS5_B1_R1,U15_S2_SS5_B1_R1_SRVR36,HMI,HMI Server,Server,HP,ProLiant DL380 Gen10,,CZ29490PNS,,Windows | 8 Professional,,,,
Room,U15_S2_SS5_B1_R1,U15_S2_SS5_B1_R1_SRVR49,Application,Application Server,Server,HP,ProLiant ML350 Gen10,,CZJ9490CR2,,Windows | 7 Professional,,,,
Room,U15_S2_SS5_B1_R1,U15_S2_SS5_B1_R1_SRVR6,Historian,Historian Server,Server,HP,ProLiant DL360e Gen8,,CZJ44209SX,,Windows | 8 Professional,,,,
Room,U15_S2_SS5_B2_R1,U15_S2_SS5_B2_R1_SRVR20,SCADA,SCADA Server,Server,HP,ProLiant DL380 Gen10,,CZ2928012J,,Windows | 7 Ultimate,,,,
Room,U15_S2_SS5_B2_R1,U15_S2_SS5_B2_R1_SRVR40,DNS,DNS Server,Server,HP,ProLiant DL380 Gen10,,CZ29490PNX,,Windows | Server 2012,,,,
Room,U15_S3_SS1_B1_R1,U15_S3_SS1_B1_R1_SRVR48,Application,Application Server,Server,HP,ProLiant DL380p G8,,CZJ9490CR3,,Windows | 10 Professional,,,,
Room,U15_S3_SS1_B1_R1,U15_S3_SS1_B1_R1_SRVR53,Application,Application Server,Server,HP,ProLiant ML350 Gen10,,CZJ9490CR5,,Windows | Server 2003,,,,
Room,U15_S3_SS1_B2_R1,U15_S3_SS1_B2_R1_EWS18,Engineering WS,Engineering Workstation,Workstation,HP,Elite Desktop 800G1,,TRF51003BM,,Windows | Server 2019,,,,
Room,U15_S3_SS1_B2_R1,U15_S3_SS1_B2_R1_OWS17,Operator WS,Operator Workstation,Workstation,HP,EliteDesk 800 G5 SFF,,CZC9509H6Y,,Windows | Server 2016 Datacenter,,,,
Room,U15_S3_SS1_B2_R1,U15_S3_SS1_B2_R1_SRVR24,HMI,HMI Server,Server,HP,ProLiant DL380 Gen10,,CZ29490PN7,,Windows | Server 2008,,,,
Room,U15_S3_SS2_B1_R1,U15_S3_SS2_B1_R1_SRVR63,Mail,Mail Server,Server ,Dell,PowerEdge R720,,HKCSJ32,,Windows | 10 Professional,,,,
Room,U15_S3_SS2_B2_R1,U15_S3_SS2_B2_R1_EWS11,Engineering WS,Engineering Workstation,Workstation,HP,Compaq 6200 Pro SFF PC,,CZC1325PTR,,Windows | 8 Professional,,,,
Room,U15_S3_SS2_B2_R1,U15_S3_SS2_B2_R1_SRVR39,DNS,DNS Server,Server,HP,ProLiant DL380 Gen10,,CZ29490PNW,,Windows | Server 2008,,,,
Room,U15_S3_SS3_B1_R1,U15_S3_SS3_B1_R1_SRVR26,HMI,HMI Server,Server,HP,ProLiant DL380 Gen10,,CZ29490PNB,,Windows | Server 2016,,,,
Room,U15_S3_SS3_B1_R1,U15_S3_SS3_B1_R1_SRVR61,Mail,Mail Server,Server ,Dell,PowerEdge R720,,HKCSJ32,,Linux,,,,
Room,U15_S3_SS3_B2_R1,U15_S3_SS3_B2_R1_SRVR18,SCADA,SCADA Server,Server,HP,ProLiant DL380 Gen10,,CZ2109022Y,,Windows | 10 Professional,,,,
Room,U15_S3_SS3_B2_R1,U15_S3_SS3_B2_R1_SRVR40,DNS,DNS Server,Server,HP,ProLiant DL380 Gen10,,CZ29490PNX,,Windows | Server 2012,,,,
Room,U15_S3_SS3_B2_R1,U15_S3_SS3_B2_R1_SRVR7,Historian,Historian Server,Server,HP,ProLiant DL360e Gen8,,CZJ44209SY      ,,Windows | Server 2000,,,,
Room,U15_S3_SS4_B1_R1,U15_S3_SS4_B1_R1_OWS8,Operator WS,Operator Workstation,Workstation,HP,EliteDesk 800 G4 WKS TWR,,CZC9509H6V,,Windows | 10 Professional,,,,
Room,U15_S3_SS4_B1_R1,U15_S3_SS4_B1_R1_SRVR12,Historian,Historian Server,Server,HP,ProLiant DL380 G7,,CZ22130DV6,,Windows | Server 2016 Datacenter,,,,
Room,U15_S3_SS4_B1_R1,U15_S3_SS4_B1_R1_SRVR22,SCADA,SCADA Server,Server,HP,ProLiant DL380 Gen10,,CZ29490PN5,,Windows | Server 2000,,,,
Room,U15_S3_SS4_B2_R1,U15_S3_SS4_B2_R1_SRVR1,Historian,Historian Server,Server,Dell,PLC Panel PC,,CZJ44209SW      ,,Linux,,,,
Room,U15_S3_SS4_B2_R1,U15_S3_SS4_B2_R1_SRVR18,SCADA,SCADA Server,Server,HP,ProLiant DL380 Gen10,,CZ2109022Y,,Windows | 10 Professional,,,,
Room,U15_S3_SS4_B2_R1,U15_S3_SS4_B2_R1_SRVR22,SCADA,SCADA Server,Server,HP,ProLiant DL380 Gen10,,CZ29490PN5,,Windows | Server 2000,,,,
Room,U15_S3_SS5_B1_R1,U15_S3_SS5_B1_R1_EWS4,Engineering WS,Engineering Workstation,Workstation,Dell,OptiPlex 7010,,CZC1325PTR,,Windows | Server 2019 Datacenter,,,,
Room,U15_S3_SS5_B1_R1,U15_S3_SS5_B1_R1_SRVR44,Application,Application Server,Server,HP,ProLiant DL380 Gen8,,CZ29490PNR,,Windows | Server 2019 Datacenter,,,,
Room,U15_S3_SS5_B1_R1,U15_S3_SS5_B1_R1_SRVR9,Historian,Historian Server,Server,HP,ProLiant DL360e Gen8,,CZJ44209T3,,Windows | Server 2008,,,,
Room,U15_S3_SS5_B2_R1,U15_S3_SS5_B2_R1_EWS18,Engineering WS,Engineering Workstation,Workstation,HP,Elite Desktop 800G1,,TRF51003BM,,Windows | Server 2019,,,,
Room,U15_S3_SS5_B2_R1,U15_S3_SS5_B2_R1_EWS22,Engineering WS,Engineering Workstation,Workstation,HP,EliteDesk 800 G1 SFF,,TRF4500DQZ,,Windows | 10 Enterprise,,,,
Room,U15_S3_SS5_B2_R1,U15_S3_SS5_B2_R1_SRVR26,HMI,HMI Server,Server,HP,ProLiant DL380 Gen10,,CZ29490PNB,,Windows | Server 2016,,,,
Room,U15_S3_SS5_B2_R1,U15_S3_SS5_B2_R1_SRVR30,HMI,HMI Server,Server,HP,ProLiant DL380 Gen10,,CZ29490PNJ,,Windows | XP,,,,
Room,U15_S4_SS1_B1_R1,U15_S4_SS1_B1_R1_SRVR27,HMI,HMI Server,Server,HP,ProLiant DL380 Gen10,,CZ29490PND,,Windows | Server 2016 Datacenter,,,,
Room,U15_S4_SS1_B2_R1,U15_S4_SS1_B2_R1_OWS17,Operator WS,Operator Workstation,Workstation,HP,EliteDesk 800 G5 SFF,,CZC9509H6Y,,Windows | Server 2016 Datacenter,,,,
Room,U15_S4_SS1_B2_R1,U15_S4_SS1_B2_R1_OWS19,Operator WS,Operator Workstation,Workstation,HP,EliteDesk 800 G5 TWR,,CZC026BKBS,,Windows | Server 2019 Datacenter,,,,
Room,U15_S4_SS1_B2_R1,U15_S4_SS1_B2_R1_SRVR28,HMI,HMI Server,Server,HP,ProLiant DL380 Gen10,,CZ29490PNG,,Windows | Server 2019,,,,
Room,U15_S4_SS1_B2_R1,U15_S4_SS1_B2_R1_SRVR53,Application,Application Server,Server,HP,ProLiant ML350 Gen10,,CZJ9490CR5,,Windows | Server 2003,,,,
Room,U15_S4_SS2_B1_R1,U15_S4_SS2_B1_R1_EWS6,Engineering WS,Engineering Workstation,Workstation,Dell,OptiPlex 9010,,5MNYJY1,,Linux,,,,
Room,U15_S4_SS2_B1_R1,U15_S4_SS2_B1_R1_SRVR6,Historian,Historian Server,Server,HP,ProLiant DL360e Gen8,,CZJ44209SX,,Windows | 8 Professional,,,,
Room,U15_S4_SS2_B2_R1,U15_S4_SS2_B2_R1_EWS15,Engineering WS,Engineering Workstation,Workstation,HP,Compaq 8200 Elite SFF PC,,CZC20301BL,,Windows | Server 2012,,,,
Room,U15_S4_SS2_B2_R1,U15_S4_SS2_B2_R1_EWS30,Engineering WS,Engineering Workstation,Workstation,HP,EliteDesk 800 G1 SFF,,TRF5150GH6,,Windows | Server 2012,,,,
Room,U15_S4_SS2_B2_R1,U15_S4_SS2_B2_R1_OWS23,Operator WS,Operator Workstation,Workstation,HP,EliteDesk 800 G6 Small,,4CE208CV70,,Windows | 10 Professional,,,,
Room,U15_S4_SS2_B2_R1,U15_S4_SS2_B2_R1_OWS8,Operator WS,Operator Workstation,Workstation,HP,EliteDesk 800 G4 WKS TWR,,CZC9509H6V,,Windows | 10 Professional,,,,
